"ID","SPECIES","x","y","dbh"
3942,RM,243.8,138.7,4.3
3943,RM,268.8,138.7,4.3
3944,RM,293.8,138.7,4.3
3945,BB,245.4,88.4,13.9
3946,BB,270.4,88.4,13.9
3947,BB,295.4,88.4,13.9
3948,BB,245.4,113.4,13.9
3949,BB,270.4,113.4,13.9
3950,BB,295.4,113.4,13.9
3951,BB,245.4,138.4,13.9
3952,BB,270.4,138.4,13.9
3953,BB,295.4,138.4,13.9
3954,RM,246.3,90.4,11.4
3955,RM,271.3,90.4,11.4
3956,RM,296.3,90.4,11.4
3957,RM,246.3,115.4,11.4
3958,RM,271.3,115.4,11.4
3959,RM,296.3,115.4,11.4
3960,RM,246.3,140.4,11.4
3961,RM,271.3,140.4,11.4
3962,RM,296.3,140.4,11.4
3963,BB,246.9,89.6,10.6
3964,BB,271.9,89.6,10.6
3965,BB,296.9,89.6,10.6
3966,BB,246.9,114.6,10.6
3967,BB,271.9,114.6,10.6
3968,BB,296.9,114.6,10.6
3969,BB,246.9,139.6,10.6
3970,BB,271.9,139.6,10.6
3971,BB,296.9,139.6,10.6
3972,BB,245.7,91.4,14.6
3973,BB,270.7,91.4,14.6
3974,BB,295.7,91.4,14.6
3975,BB,245.7,116.4,14.6
3976,BB,270.7,116.4,14.6
3977,BB,295.7,116.4,14.6
3978,BB,245.7,141.4,14.6
3979,BB,270.7,141.4,14.6
3980,BB,295.7,141.4,14.6
3981,RM,247.5,90.1,6.0
3982,RM,272.5,90.1,6.0
3983,RM,297.5,90.1,6.0
3984,RM,247.5,115.1,6.0
3985,RM,272.5,115.1,6.0
3986,RM,297.5,115.1,6.0
3987,RM,247.5,140.1,6.0
3988,RM,272.5,140.1,6.0
3989,RM,297.5,140.1,6.0
3990,BB,247.8,89.6,7.7
3991,BB,272.8,89.6,7.7
3992,BB,297.8,89.6,7.7
3993,BB,247.8,114.6,7.7
3994,BB,272.8,114.6,7.7
3995,BB,297.8,114.6,7.7
3996,BB,247.8,139.6,7.7
3997,BB,272.8,139.6,7.7
3998,BB,297.8,139.6,7.7
3999,RM,247.8,84.3,3.7
4000,RM,272.8,84.3,3.7
4001,RM,297.8,84.3,3.7
4002,RM,247.8,109.3,3.7
4003,RM,272.8,109.3,3.7
4004,RM,297.8,109.3,3.7
4005,RM,247.8,134.3,3.7
4006,RM,272.8,134.3,3.7
4007,RM,297.8,134.3,3.7
4008,BB,249.6,93.6,19.9
4009,BB,274.6,93.6,19.9
4010,BB,299.6,93.6,19.9
4011,BB,249.6,118.6,19.9
4012,BB,274.6,118.6,19.9
4013,BB,299.6,118.6,19.9
4014,BB,249.6,143.6,19.9
4015,BB,274.6,143.6,19.9
4016,BB,299.6,143.6,19.9
4017,BB,249.3,95.5,7.6
4018,BB,274.3,95.5,7.6
4019,BB,299.3,95.5,7.6
4020,BB,249.3,120.5,7.6
4021,BB,274.3,120.5,7.6
4022,BB,299.3,120.5,7.6
4023,BB,249.3,145.5,7.6
4024,BB,274.3,145.5,7.6
4025,BB,299.3,145.5,7.6
4026,BB,248.3,94.5,9.7
4027,BB,273.3,94.5,9.7
4028,BB,298.3,94.5,9.7
4029,BB,248.3,119.5,9.7
4030,BB,273.3,119.5,9.7
4031,BB,298.3,119.5,9.7
4032,BB,248.3,144.5,9.7
4033,BB,273.3,144.5,9.7
4034,BB,298.3,144.5,9.7
4035,RM,245.7,94.0,5.6
4036,RM,270.7,94.0,5.6
4037,RM,295.7,94.0,5.6
4038,RM,245.7,119.0,5.6
4039,RM,270.7,119.0,5.6
4040,RM,295.7,119.0,5.6
4041,RM,245.7,144.0,5.6
4042,RM,270.7,144.0,5.6
4043,RM,295.7,144.0,5.6
4044,RM,245.8,94.0,3.2
4045,RM,270.8,94.0,3.2
4046,RM,295.8,94.0,3.2
4047,RM,245.8,119.0,3.2
4048,RM,270.8,119.0,3.2
4049,RM,295.8,119.0,3.2
4050,RM,245.8,144.0,3.2
4051,RM,270.8,144.0,3.2
4052,RM,295.8,144.0,3.2
4053,RM,246.4,96.8,3.2
4054,RM,271.4,96.8,3.2
4055,RM,296.4,96.8,3.2
4056,RM,246.4,121.8,3.2
4057,RM,271.4,121.8,3.2
4058,RM,296.4,121.8,3.2
4059,RM,246.4,146.8,3.2
4060,RM,271.4,146.8,3.2
4061,RM,296.4,146.8,3.2
4062,RM,246.6,96.8,4.5
4063,RM,271.6,96.8,4.5
4064,RM,296.6,96.8,4.5
4065,RM,246.6,121.8,4.5
4066,RM,271.6,121.8,4.5
4067,RM,296.6,121.8,4.5
4068,RM,246.6,146.8,4.5
4069,RM,271.6,146.8,4.5
4070,RM,296.6,146.8,4.5
4071,BB,245.2,97.2,15.7
4072,BB,270.2,97.2,15.7
4073,BB,295.2,97.2,15.7
4074,BB,245.2,122.2,15.7
4075,BB,270.2,122.2,15.7
4076,BB,295.2,122.2,15.7
4077,BB,245.2,147.2,15.7
4078,BB,270.2,147.2,15.7
4079,BB,295.2,147.2,15.7
4080,BB,248.1,99.1,5.2
4081,BB,273.1,99.1,5.2
4082,BB,298.1,99.1,5.2
4083,BB,248.1,124.1,5.2
4084,BB,273.1,124.1,5.2
4085,BB,298.1,124.1,5.2
4086,BB,248.1,149.1,5.2
4087,BB,273.1,149.1,5.2
4088,BB,298.1,149.1,5.2
4089,RM,238.8,99.2,10.9
4090,RM,263.8,99.2,10.9
4091,RM,288.8,99.2,10.9
4092,RM,238.8,124.2,10.9
4093,RM,263.8,124.2,10.9
4094,RM,288.8,124.2,10.9
4095,RM,238.8,149.2,10.9
4096,RM,263.8,149.2,10.9
4097,RM,288.8,149.2,10.9
4098,RM,240.5,97.8,4.2
4099,RM,265.5,97.8,4.2
4100,RM,290.5,97.8,4.2
4101,RM,240.5,122.8,4.2
4102,RM,265.5,122.8,4.2
4103,RM,290.5,122.8,4.2
4104,RM,240.5,147.8,4.2
4105,RM,265.5,147.8,4.2
4106,RM,290.5,147.8,4.2
4107,BB,238.7,97.4,7.2
4108,BB,263.7,97.4,7.2
4109,BB,288.7,97.4,7.2
4110,BB,238.7,122.4,7.2
4111,BB,263.7,122.4,7.2
4112,BB,288.7,122.4,7.2
4113,BB,238.7,147.4,7.2
4114,BB,263.7,147.4,7.2
4115,BB,288.7,147.4,7.2
4116,BB,240.8,94.9,8.5
4117,BB,265.8,94.9,8.5
4118,BB,290.8,94.9,8.5
4119,BB,240.8,119.9,8.5
4120,BB,265.8,119.9,8.5
4121,BB,290.8,119.9,8.5
4122,BB,240.8,144.9,8.5
4123,BB,265.8,144.9,8.5
4124,BB,290.8,144.9,8.5
4125,BB,238.7,94.8,9.4
4126,BB,263.7,94.8,9.4
4127,BB,288.7,94.8,9.4
4128,BB,238.7,119.8,9.4
4129,BB,263.7,119.8,9.4
4130,BB,288.7,119.8,9.4
4131,BB,238.7,144.8,9.4
4132,BB,263.7,144.8,9.4
4133,BB,288.7,144.8,9.4
4134,BB,238.3,94.6,10.1
4135,BB,263.3,94.6,10.1
4136,BB,288.3,94.6,10.1
4137,BB,238.3,119.6,10.1
4138,BB,263.3,119.6,10.1
4139,BB,288.3,119.6,10.1
4140,BB,238.3,144.6,10.1
4141,BB,263.3,144.6,10.1
4142,BB,288.3,144.6,10.1
4143,BB,236.7,97.8,6.4
4144,BB,261.7,97.8,6.4
4145,BB,286.7,97.8,6.4
4146,BB,236.7,122.8,6.4
4147,BB,261.7,122.8,6.4
4148,BB,286.7,122.8,6.4
4149,BB,236.7,147.8,6.4
4150,BB,261.7,147.8,6.4
4151,BB,286.7,147.8,6.4
4152,BB,236.5,97.5,5.6
4153,BB,261.5,97.5,5.6
4154,BB,286.5,97.5,5.6
4155,BB,236.5,122.5,5.6
4156,BB,261.5,122.5,5.6
4157,BB,286.5,122.5,5.6
4158,BB,236.5,147.5,5.6
4159,BB,261.5,147.5,5.6
4160,BB,286.5,147.5,5.6
4161,BB,236.4,97.5,11.1
4162,BB,261.4,97.5,11.1
4163,BB,286.4,97.5,11.1
4164,BB,236.4,122.5,11.1
4165,BB,261.4,122.5,11.1
4166,BB,286.4,122.5,11.1
4167,BB,236.4,147.5,11.1
4168,BB,261.4,147.5,11.1
4169,BB,286.4,147.5,11.1
4170,BB,236.1,97.7,3.1
4171,BB,261.1,97.7,3.1
4172,BB,286.1,97.7,3.1
4173,BB,236.1,122.7,3.1
4174,BB,261.1,122.7,3.1
4175,BB,286.1,122.7,3.1
4176,BB,236.1,147.7,3.1
4177,BB,261.1,147.7,3.1
4178,BB,286.1,147.7,3.1
4179,BB,236.1,97.8,4.1
4180,BB,261.1,97.8,4.1
4181,BB,286.1,97.8,4.1
4182,BB,236.1,122.8,4.1
4183,BB,261.1,122.8,4.1
4184,BB,286.1,122.8,4.1
4185,BB,236.1,147.8,4.1
4186,BB,261.1,147.8,4.1
4187,BB,286.1,147.8,4.1
4188,BB,236.1,98.1,5.9
4189,BB,261.1,98.1,5.9
4190,BB,286.1,98.1,5.9
4191,BB,236.1,123.1,5.9
4192,BB,261.1,123.1,5.9
4193,BB,286.1,123.1,5.9
4194,BB,236.1,148.1,5.9
4195,BB,261.1,148.1,5.9
4196,BB,286.1,148.1,5.9
4197,BB,235.8,99.1,5.4
4198,BB,260.8,99.1,5.4
4199,BB,285.8,99.1,5.4
4200,BB,235.8,124.1,5.4
4201,BB,260.8,124.1,5.4
4202,BB,285.8,124.1,5.4
4203,BB,235.8,149.1,5.4
4204,BB,260.8,149.1,5.4
4205,BB,285.8,149.1,5.4
4206,BB,234.7,98.6,6.0
4207,BB,259.7,98.6,6.0
4208,BB,284.7,98.6,6.0
4209,BB,234.7,123.6,6.0
4210,BB,259.7,123.6,6.0
4211,BB,284.7,123.6,6.0
4212,BB,234.7,148.6,6.0
4213,BB,259.7,148.6,6.0
4214,BB,284.7,148.6,6.0
4215,BB,235.8,99.5,3.8
4216,BB,260.8,99.5,3.8
4217,BB,285.8,99.5,3.8
4218,BB,235.8,124.5,3.8
4219,BB,260.8,124.5,3.8
4220,BB,285.8,124.5,3.8
4221,BB,235.8,149.5,3.8
4222,BB,260.8,149.5,3.8
4223,BB,285.8,149.5,3.8
4224,MW,238.0,99.4,4.8
4225,MW,263.0,99.4,4.8
4226,MW,288.0,99.4,4.8
4227,MW,238.0,124.4,4.8
4228,MW,263.0,124.4,4.8
4229,MW,288.0,124.4,4.8
4230,MW,238.0,149.4,4.8
4231,MW,263.0,149.4,4.8
4232,MW,288.0,149.4,4.8
4233,RM,230.9,98.0,10.0
4234,RM,255.9,98.0,10.0
4235,RM,280.9,98.0,10.0
4236,RM,230.9,123.0,10.0
4237,RM,255.9,123.0,10.0
4238,RM,280.9,123.0,10.0
4239,RM,230.9,148.0,10.0
4240,RM,255.9,148.0,10.0
4241,RM,280.9,148.0,10.0
4242,RM,230.6,98.7,8.9
4243,RM,255.6,98.7,8.9
4244,RM,280.6,98.7,8.9
4245,RM,230.6,123.7,8.9
4246,RM,255.6,123.7,8.9
4247,RM,280.6,123.7,8.9
4248,RM,230.6,148.7,8.9
4249,RM,255.6,148.7,8.9
4250,RM,280.6,148.7,8.9
4251,RM,232.4,96.8,8.4
4252,RM,257.4,96.8,8.4
4253,RM,282.4,96.8,8.4
4254,RM,232.4,121.8,8.4
4255,RM,257.4,121.8,8.4
4256,RM,282.4,121.8,8.4
4257,RM,232.4,146.8,8.4
4258,RM,257.4,146.8,8.4
4259,RM,282.4,146.8,8.4
4260,RM,231.5,96.5,4.8
4261,RM,256.5,96.5,4.8
4262,RM,281.5,96.5,4.8
4263,RM,231.5,121.5,4.8
4264,RM,256.5,121.5,4.8
4265,RM,281.5,121.5,4.8
4266,RM,231.5,146.5,4.8
4267,RM,256.5,146.5,4.8
4268,RM,281.5,146.5,4.8
4269,SM,19.3,174.3,24.6
4270,SM,44.3,174.3,24.6
4271,SM,69.3,174.3,24.6
4272,SM,19.3,199.3,24.6
4273,SM,44.3,199.3,24.6
4274,SM,69.3,199.3,24.6
4275,SM,19.3,224.3,24.6
4276,SM,44.3,224.3,24.6
4277,SM,69.3,224.3,24.6
4278,SM,21.3,174.5,6.9
4279,SM,46.3,174.5,6.9
4280,SM,71.3,174.5,6.9
4281,SM,21.3,199.5,6.9
4282,SM,46.3,199.5,6.9
4283,SM,71.3,199.5,6.9
4284,SM,21.3,224.5,6.9
4285,SM,46.3,224.5,6.9
4286,SM,71.3,224.5,6.9
4287,SM,21.5,169.5,37.3
4288,SM,46.5,169.5,37.3
4289,SM,71.5,169.5,37.3
4290,SM,21.5,194.5,37.3
4291,SM,46.5,194.5,37.3
4292,SM,71.5,194.5,37.3
4293,SM,21.5,219.5,37.3
4294,SM,46.5,219.5,37.3
4295,SM,71.5,219.5,37.3
4296,SM,15.4,165.5,16.6
4297,SM,40.4,165.5,16.6
4298,SM,65.4,165.5,16.6
4299,SM,15.4,190.5,16.6
4300,SM,40.4,190.5,16.6
4301,SM,65.4,190.5,16.6
4302,SM,15.4,215.5,16.6
4303,SM,40.4,215.5,16.6
4304,SM,65.4,215.5,16.6
4305,SM,14.5,157.9,17.9
4306,SM,39.5,157.9,17.9
4307,SM,64.5,157.9,17.9
4308,SM,14.5,182.9,17.9
4309,SM,39.5,182.9,17.9
4310,SM,64.5,182.9,17.9
4311,SM,14.5,207.9,17.9
4312,SM,39.5,207.9,17.9
4313,SM,64.5,207.9,17.9
4314,SM,9.4,165.2,13.4
4315,SM,34.4,165.2,13.4
4316,SM,59.4,165.2,13.4
4317,SM,9.4,190.2,13.4
4318,SM,34.4,190.2,13.4
4319,SM,59.4,190.2,13.4
4320,SM,9.4,215.2,13.4
4321,SM,34.4,215.2,13.4
4322,SM,59.4,215.2,13.4
4323,SM,7.9,163.4,8.9
4324,SM,32.9,163.4,8.9
4325,SM,57.9,163.4,8.9
4326,SM,7.9,188.4,8.9
4327,SM,32.9,188.4,8.9
4328,SM,57.9,188.4,8.9
4329,SM,7.9,213.4,8.9
4330,SM,32.9,213.4,8.9
4331,SM,57.9,213.4,8.9
4332,RM,11.0,157.6,8.3
4333,RM,36.0,157.6,8.3
4334,RM,61.0,157.6,8.3
4335,RM,11.0,182.6,8.3
4336,RM,36.0,182.6,8.3
4337,RM,61.0,182.6,8.3
4338,RM,11.0,207.6,8.3
4339,RM,36.0,207.6,8.3
4340,RM,61.0,207.6,8.3
4341,SM,9.9,155.6,8.3
4342,SM,34.9,155.6,8.3
4343,SM,59.9,155.6,8.3
4344,SM,9.9,180.6,8.3
4345,SM,34.9,180.6,8.3
4346,SM,59.9,180.6,8.3
4347,SM,9.9,205.6,8.3
4348,SM,34.9,205.6,8.3
4349,SM,59.9,205.6,8.3
4350,PH,9.3,155.4,10.3
4351,PH,34.3,155.4,10.3
4352,PH,59.3,155.4,10.3
4353,PH,9.3,180.4,10.3
4354,PH,34.3,180.4,10.3
4355,PH,59.3,180.4,10.3
4356,PH,9.3,205.4,10.3
4357,PH,34.3,205.4,10.3
4358,PH,59.3,205.4,10.3
4359,RM,0.4,154.5,7.3
4360,RM,25.4,154.5,7.3
4361,RM,50.4,154.5,7.3
4362,RM,0.4,179.5,7.3
4363,RM,25.4,179.5,7.3
4364,RM,50.4,179.5,7.3
4365,RM,0.4,204.5,7.3
4366,RM,25.4,204.5,7.3
4367,RM,50.4,204.5,7.3
4368,BB,2.0,161.8,19.0
4369,BB,27.0,161.8,19.0
4370,BB,52.0,161.8,19.0
4371,BB,2.0,186.8,19.0
4372,BB,27.0,186.8,19.0
4373,BB,52.0,186.8,19.0
4374,BB,2.0,211.8,19.0
4375,BB,27.0,211.8,19.0
4376,BB,52.0,211.8,19.0
4377,BB,0.6,159.7,33.5
4378,BB,25.6,159.7,33.5
4379,BB,50.6,159.7,33.5
4380,BB,0.6,184.7,33.5
4381,BB,25.6,184.7,33.5
4382,BB,50.6,184.7,33.5
4383,BB,0.6,209.7,33.5
4384,BB,25.6,209.7,33.5
4385,BB,50.6,209.7,33.5
4386,SM,0.9,162.1,2.7
4387,SM,25.9,162.1,2.7
4388,SM,50.9,162.1,2.7
4389,SM,0.9,187.1,2.7
4390,SM,25.9,187.1,2.7
4391,SM,50.9,187.1,2.7
4392,SM,0.9,212.1,2.7
4393,SM,25.9,212.1,2.7
4394,SM,50.9,212.1,2.7
4395,SM,1.1,166.4,11.5
4396,SM,26.1,166.4,11.5
4397,SM,51.1,166.4,11.5
4398,SM,1.1,191.4,11.5
4399,SM,26.1,191.4,11.5
4400,SM,51.1,191.4,11.5
4401,SM,1.1,216.4,11.5
4402,SM,26.1,216.4,11.5
4403,SM,51.1,216.4,11.5
4404,PH,1.1,171.3,6.0
4405,PH,26.1,171.3,6.0
4406,PH,51.1,171.3,6.0
4407,PH,1.1,196.3,6.0
4408,PH,26.1,196.3,6.0
4409,PH,51.1,196.3,6.0
4410,PH,1.1,221.3,6.0
4411,PH,26.1,221.3,6.0
4412,PH,51.1,221.3,6.0
4413,RM,3.0,172.2,6.9
4414,RM,28.0,172.2,6.9
4415,RM,53.0,172.2,6.9
4416,RM,3.0,197.2,6.9
4417,RM,28.0,197.2,6.9
4418,RM,53.0,197.2,6.9
4419,RM,3.0,222.2,6.9
4420,RM,28.0,222.2,6.9
4421,RM,53.0,222.2,6.9
4422,U,3.0,173.9,20
4423,U,28.0,173.9,20
4424,U,53.0,173.9,20
4425,U,3.0,198.9,20
4426,U,28.0,198.9,20
4427,U,53.0,198.9,20
4428,U,3.0,223.9,20
4429,U,28.0,223.9,20
4430,U,53.0,223.9,20
4431,U,1.1,170.1,20
4432,U,26.1,170.1,20
4433,U,51.1,170.1,20
4434,U,1.1,195.1,20
4435,U,26.1,195.1,20
4436,U,51.1,195.1,20
4437,U,1.1,220.1,20
4438,U,26.1,220.1,20
4439,U,51.1,220.1,20
4440,U,11.1,173.4,20
4441,U,36.1,173.4,20
4442,U,61.1,173.4,20
4443,U,11.1,198.4,20
4444,U,36.1,198.4,20
4445,U,61.1,198.4,20
4446,U,11.1,223.4,20
4447,U,36.1,223.4,20
4448,U,61.1,223.4,20
4449,SM,97.5,173.4,7.1
4450,SM,122.5,173.4,7.1
4451,SM,147.5,173.4,7.1
4452,SM,97.5,198.4,7.1
4453,SM,122.5,198.4,7.1
4454,SM,147.5,198.4,7.1
4455,SM,97.5,223.4,7.1
4456,SM,122.5,223.4,7.1
4457,SM,147.5,223.4,7.1
4458,SM,77.1,169.8,17.2
4459,SM,102.1,169.8,17.2
4460,SM,127.1,169.8,17.2
4461,SM,77.1,194.8,17.2
4462,SM,102.1,194.8,17.2
4463,SM,127.1,194.8,17.2
4464,SM,77.1,219.8,17.2
4465,SM,102.1,219.8,17.2
4466,SM,127.1,219.8,17.2
4467,SM,77.1,168.9,14.1
4468,SM,102.1,168.9,14.1
4469,SM,127.1,168.9,14.1
4470,SM,77.1,193.9,14.1
4471,SM,102.1,193.9,14.1
4472,SM,127.1,193.9,14.1
4473,SM,77.1,218.9,14.1
4474,SM,102.1,218.9,14.1
4475,SM,127.1,218.9,14.1
4476,RM,83.1,163.4,6.3
4477,RM,108.1,163.4,6.3
4478,RM,133.1,163.4,6.3
4479,RM,83.1,188.4,6.3
4480,RM,108.1,188.4,6.3
4481,RM,133.1,188.4,6.3
4482,RM,83.1,213.4,6.3
4483,RM,108.1,213.4,6.3
4484,RM,133.1,213.4,6.3
4485,RM,82.3,157.1,5.4
4486,RM,107.3,157.1,5.4
4487,RM,132.3,157.1,5.4
4488,RM,82.3,182.1,5.4
4489,RM,107.3,182.1,5.4
4490,RM,132.3,182.1,5.4
4491,RM,82.3,207.1,5.4
4492,RM,107.3,207.1,5.4
4493,RM,132.3,207.1,5.4
4494,RM,81.4,153.0,4.8
4495,RM,106.4,153.0,4.8
4496,RM,131.4,153.0,4.8
4497,RM,81.4,178.0,4.8
4498,RM,106.4,178.0,4.8
4499,RM,131.4,178.0,4.8
4500,RM,81.4,203.0,4.8
4501,RM,106.4,203.0,4.8
4502,RM,131.4,203.0,4.8
4503,BB,86.3,153.0,3.2
4504,BB,111.3,153.0,3.2
4505,BB,136.3,153.0,3.2
4506,BB,86.3,178.0,3.2
4507,BB,111.3,178.0,3.2
4508,BB,136.3,178.0,3.2
4509,BB,86.3,203.0,3.2
4510,BB,111.3,203.0,3.2
4511,BB,136.3,203.0,3.2
4512,RM,86.1,155.6,8.1
4513,RM,111.1,155.6,8.1
4514,RM,136.1,155.6,8.1
4515,RM,86.1,180.6,8.1
4516,RM,111.1,180.6,8.1
4517,RM,136.1,180.6,8.1
4518,RM,86.1,205.6,8.1
4519,RM,111.1,205.6,8.1
4520,RM,136.1,205.6,8.1
4521,RM,85.9,160.3,3.3
4522,RM,110.9,160.3,3.3
4523,RM,135.9,160.3,3.3
4524,RM,85.9,185.3,3.3
4525,RM,110.9,185.3,3.3
4526,RM,135.9,185.3,3.3
4527,RM,85.9,210.3,3.3
4528,RM,110.9,210.3,3.3
4529,RM,135.9,210.3,3.3
4530,RM,86.4,160.3,10.2
4531,RM,111.4,160.3,10.2
4532,RM,136.4,160.3,10.2
4533,RM,86.4,185.3,10.2
4534,RM,111.4,185.3,10.2
4535,RM,136.4,185.3,10.2
4536,RM,86.4,210.3,10.2
4537,RM,111.4,210.3,10.2
4538,RM,136.4,210.3,10.2
4539,SM,93.3,157.6,16.9
4540,SM,118.3,157.6,16.9
4541,SM,143.3,157.6,16.9
4542,SM,93.3,182.6,16.9
4543,SM,118.3,182.6,16.9
4544,SM,143.3,182.6,16.9
4545,SM,93.3,207.6,16.9
4546,SM,118.3,207.6,16.9
4547,SM,143.3,207.6,16.9
4548,SM,87.8,153.9,9.2
4549,SM,112.8,153.9,9.2
4550,SM,137.8,153.9,9.2
4551,SM,87.8,178.9,9.2
4552,SM,112.8,178.9,9.2
4553,SM,137.8,178.9,9.2
4554,SM,87.8,203.9,9.2
4555,SM,112.8,203.9,9.2
4556,SM,137.8,203.9,9.2
4557,RM,170.4,165.8,15.2
4558,RM,195.4,165.8,15.2
4559,RM,220.4,165.8,15.2
4560,RM,170.4,190.8,15.2
4561,RM,195.4,190.8,15.2
4562,RM,220.4,190.8,15.2
4563,RM,170.4,215.8,15.2
4564,RM,195.4,215.8,15.2
4565,RM,220.4,215.8,15.2
4566,RM,168.4,168.4,13.3
4567,RM,193.4,168.4,13.3
4568,RM,218.4,168.4,13.3
4569,RM,168.4,193.4,13.3
4570,RM,193.4,193.4,13.3
4571,RM,218.4,193.4,13.3
4572,RM,168.4,218.4,13.3
4573,RM,193.4,218.4,13.3
4574,RM,218.4,218.4,13.3
4575,RM,166.0,172.5,5.2
4576,RM,191.0,172.5,5.2
4577,RM,216.0,172.5,5.2
4578,RM,166.0,197.5,5.2
4579,RM,191.0,197.5,5.2
4580,RM,216.0,197.5,5.2
4581,RM,166.0,222.5,5.2
4582,RM,191.0,222.5,5.2
4583,RM,216.0,222.5,5.2
4584,SM,161.7,173.1,22.5
4585,SM,186.7,173.1,22.5
4586,SM,211.7,173.1,22.5
4587,SM,161.7,198.1,22.5
4588,SM,186.7,198.1,22.5
4589,SM,211.7,198.1,22.5
4590,SM,161.7,223.1,22.5
4591,SM,186.7,223.1,22.5
4592,SM,211.7,223.1,22.5
4593,RM,156.7,172.2,3.6
4594,RM,181.7,172.2,3.6
4595,RM,206.7,172.2,3.6
4596,RM,156.7,197.2,3.6
4597,RM,181.7,197.2,3.6
4598,RM,206.7,197.2,3.6
4599,RM,156.7,222.2,3.6
4600,RM,181.7,222.2,3.6
4601,RM,206.7,222.2,3.6
4602,BB,155.7,172.8,30.9
4603,BB,180.7,172.8,30.9
4604,BB,205.7,172.8,30.9
4605,BB,155.7,197.8,30.9
4606,BB,180.7,197.8,30.9
4607,BB,205.7,197.8,30.9
4608,BB,155.7,222.8,30.9
4609,BB,180.7,222.8,30.9
4610,BB,205.7,222.8,30.9
4611,RM,155.9,170.5,12.4
4612,RM,180.9,170.5,12.4
4613,RM,205.9,170.5,12.4
4614,RM,155.9,195.5,12.4
4615,RM,180.9,195.5,12.4
4616,RM,205.9,195.5,12.4
4617,RM,155.9,220.5,12.4
4618,RM,180.9,220.5,12.4
4619,RM,205.9,220.5,12.4
4620,SM,155.1,162.5,12.3
4621,SM,180.1,162.5,12.3
4622,SM,205.1,162.5,12.3
4623,SM,155.1,187.5,12.3
4624,SM,180.1,187.5,12.3
4625,SM,205.1,187.5,12.3
4626,SM,155.1,212.5,12.3
4627,SM,180.1,212.5,12.3
4628,SM,205.1,212.5,12.3
4629,BB,159.9,160.9,29.8
4630,BB,184.9,160.9,29.8
4631,BB,209.9,160.9,29.8
4632,BB,159.9,185.9,29.8
4633,BB,184.9,185.9,29.8
4634,BB,209.9,185.9,29.8
4635,BB,159.9,210.9,29.8
4636,BB,184.9,210.9,29.8
4637,BB,209.9,210.9,29.8
4638,BG,164.6,162.1,7.8
4639,BG,189.6,162.1,7.8
4640,BG,214.6,162.1,7.8
4641,BG,164.6,187.1,7.8
4642,BG,189.6,187.1,7.8
4643,BG,214.6,187.1,7.8
4644,BG,164.6,212.1,7.8
4645,BG,189.6,212.1,7.8
4646,BG,214.6,212.1,7.8
4647,AE,162.0,163.7,3.8
4648,AE,187.0,163.7,3.8
4649,AE,212.0,163.7,3.8
4650,AE,162.0,188.7,3.8
4651,AE,187.0,188.7,3.8
4652,AE,212.0,188.7,3.8
4653,AE,162.0,213.7,3.8
4654,AE,187.0,213.7,3.8
4655,AE,212.0,213.7,3.8
4656,RM,166.1,166.6,12.7
4657,RM,191.1,166.6,12.7
4658,RM,216.1,166.6,12.7
4659,RM,166.1,191.6,12.7
4660,RM,191.1,191.6,12.7
4661,RM,216.1,191.6,12.7
4662,RM,166.1,216.6,12.7
4663,RM,191.1,216.6,12.7
4664,RM,216.1,216.6,12.7
4665,RM,166.4,163.7,26.1
4666,RM,191.4,163.7,26.1
4667,RM,216.4,163.7,26.1
4668,RM,166.4,188.7,26.1
4669,RM,191.4,188.7,26.1
4670,RM,216.4,188.7,26.1
4671,RM,166.4,213.7,26.1
4672,RM,191.4,213.7,26.1
4673,RM,216.4,213.7,26.1
4674,BB,167.8,161.7,7.2
4675,BB,192.8,161.7,7.2
4676,BB,217.8,161.7,7.2
4677,BB,167.8,186.7,7.2
4678,BB,192.8,186.7,7.2
4679,BB,217.8,186.7,7.2
4680,BB,167.8,211.7,7.2
4681,BB,192.8,211.7,7.2
4682,BB,217.8,211.7,7.2
4683,SM,165.7,162.9,14.6
4684,SM,190.7,162.9,14.6
4685,SM,215.7,162.9,14.6
4686,SM,165.7,187.9,14.6
4687,SM,190.7,187.9,14.6
4688,SM,215.7,187.9,14.6
4689,SM,165.7,212.9,14.6
4690,SM,190.7,212.9,14.6
4691,SM,215.7,212.9,14.6
4692,RM,248.7,173.1,4.1
4693,RM,273.7,173.1,4.1
4694,RM,298.7,173.1,4.1
4695,RM,248.7,198.1,4.1
4696,RM,273.7,198.1,4.1
4697,RM,298.7,198.1,4.1
4698,RM,248.7,223.1,4.1
4699,RM,273.7,223.1,4.1
4700,RM,298.7,223.1,4.1
4701,RM,249.0,170.1,5.0
4702,RM,274.0,170.1,5.0
4703,RM,299.0,170.1,5.0
4704,RM,249.0,195.1,5.0
4705,RM,274.0,195.1,5.0
4706,RM,299.0,195.1,5.0
4707,RM,249.0,220.1,5.0
4708,RM,274.0,220.1,5.0
4709,RM,299.0,220.1,5.0
4710,RM,246.3,170.4,3.9
4711,RM,271.3,170.4,3.9
4712,RM,296.3,170.4,3.9
4713,RM,246.3,195.4,3.9
4714,RM,271.3,195.4,3.9
4715,RM,296.3,195.4,3.9
4716,RM,246.3,220.4,3.9
4717,RM,271.3,220.4,3.9
4718,RM,296.3,220.4,3.9
4719,RM,246.3,170.1,2.5
4720,RM,271.3,170.1,2.5
4721,RM,296.3,170.1,2.5
4722,RM,246.3,195.1,2.5
